timestamp,temperature_C
1690228920.0,38.19
1690228980.0,38.19
1690229040.0,38.19
1690229100.0,38.19
1690229160.0,38.19
1690229220.0,38.19
1690229280.0,38.19
1690229340.0,38.19
1690229400.0,38.22
1690229460.0,38.25
1690229520.0,38.28
1690229580.0,38.28
1690229640.0,38.32
1690229700.0,38.32
1690229760.0,38.32
1690229820.0,38.32
1690229880.0,38.28
1690229940.0,38.28
1690230000.0,38.28
1690230060.0,38.25
1690230120.0,38.25
1690230180.0,38.25
1690230240.0,38.28
1690230300.0,38.28
1690230360.0,38.32
1690230420.0,38.32
1690230480.0,38.32
1690230540.0,38.32
1690230600.0,38.32
1690230660.0,38.35
1690230720.0,38.35
1690230780.0,38.38
1690230840.0,38.38
1690230900.0,38.38
1690230960.0,38.38
1690231020.0,38.38
1690231080.0,38.38
1690231140.0,38.41
1690231200.0,38.41
1690231260.0,38.41
1690231320.0,38.41
1690231380.0,38.41
1690231440.0,38.41
1690231500.0,38.41
1690231560.0,38.44
1690231620.0,38.44
1690231680.0,38.44
1690231740.0,38.44
1690231800.0,38.44
1690231860.0,38.44
1690231920.0,38.44
1690231980.0,38.47
1690232040.0,38.47
1690232100.0,38.47
1690232160.0,38.47
1690232220.0,38.47
1690232280.0,38.51
1690232340.0,38.51
1690232400.0,38.51
1690232460.0,38.51
1690232520.0,38.51
1690232580.0,38.51
1690232640.0,38.54
1690232700.0,38.54
1690232760.0,38.54
1690232820.0,38.57
1690232880.0,38.57
1690232940.0,38.57
1690233000.0,38.57
1690233060.0,38.54
1690233120.0,38.54
1690233180.0,38.51
1690233240.0,38.51
1690233300.0,38.47
1690233360.0,38.47
1690233420.0,38.44
1690233480.0,38.44
1690233540.0,38.44
1690233600.0,38.41
1690233660.0,38.41
1690233720.0,38.41
1690233780.0,38.41
1690233840.0,38.38
1690233900.0,38.38
1690233960.0,38.38
1690234020.0,38.38
1690234080.0,38.35
1690234140.0,38.35
1690234200.0,38.35
1690234260.0,38.35
1690234320.0,38.35
1690234380.0,38.38
1690234440.0,38.38
1690234500.0,38.38
1690234560.0,38.38
1690234620.0,38.41
1690234680.0,38.41
1690234740.0,38.41
1690234800.0,38.44
1690234860.0,38.44
1690234920.0,38.44
1690234980.0,38.44
1690235040.0,38.44
1690235100.0,38.47
1690235160.0,38.47
1690235220.0,38.47
1690235280.0,38.47
1690235340.0,38.47
1690235400.0,38.51
1690235460.0,38.51
1690235520.0,38.54
1690235580.0,38.54
1690235640.0,38.54
1690235700.0,38.54
1690235760.0,38.54
1690235820.0,38.54
1690235880.0,38.54
1690235940.0,38.57
1690236000.0,38.57
1690236060.0,38.57
1690236120.0,38.57
1690236180.0,38.6
1690236240.0,38.6
1690236300.0,38.6
1690236360.0,38.6
1690236420.0,38.6
1690236480.0,38.63
1690236540.0,38.63
1690236600.0,38.63
1690236660.0,38.66
1690236720.0,38.66
1690236780.0,38.66
1690236840.0,38.66
1690236900.0,38.69
1690236960.0,38.69
1690237020.0,38.69
1690237080.0,38.73
1690237140.0,38.73
1690237200.0,38.73
1690237260.0,38.73
1690237320.0,38.76
1690237380.0,38.76
1690237440.0,38.76
1690237500.0,38.76
1690237560.0,38.76
1690237620.0,38.76
1690237680.0,38.76
1690237740.0,38.76
1690237800.0,38.76
1690237860.0,38.76
1690237920.0,38.76
1690237980.0,38.79
1690238040.0,38.79
1690238100.0,38.79
1690238160.0,38.79
1690238220.0,38.79
1690238280.0,38.79
1690238340.0,38.79
1690238400.0,38.79
1690238460.0,38.79
1690238520.0,38.76
1690238580.0,38.76
1690238640.0,38.76
1690238700.0,38.73
1690238760.0,38.73
1690238820.0,38.73
1690238880.0,38.73
1690238940.0,38.73
1690239000.0,38.73
1690239060.0,38.73
1690239120.0,38.73
1690239180.0,38.73
1690239240.0,38.73
1690239300.0,38.76
1690239360.0,38.76
1690239420.0,38.76
1690239480.0,38.79
1690239540.0,38.76
1690239600.0,38.76
1690239660.0,38.76
1690239720.0,38.76
1690239780.0,38.76
1690239840.0,38.73
1690239900.0,38.73
1690239960.0,38.69
1690240020.0,38.69
1690240080.0,38.69
1690240140.0,38.69
1690240200.0,38.66
1690240260.0,38.66
1690240320.0,38.66
1690240380.0,38.66
1690240440.0,38.63
1690240500.0,38.63
1690240560.0,38.63
1690240620.0,38.63
1690240680.0,38.63
1690240740.0,38.63
1690240800.0,38.63
1690240860.0,38.63
1690240920.0,38.63
1690240980.0,38.63
1690241040.0,38.63
1690241100.0,38.63
1690241160.0,38.63
1690241220.0,38.63
1690241280.0,38.66
1690241340.0,38.66
1690241400.0,38.69
1690241460.0,38.69
1690241520.0,38.69
1690241580.0,38.69
1690241640.0,38.69
1690241700.0,38.69
1690241760.0,38.69
1690241820.0,38.69
1690241880.0,38.66
1690241940.0,38.66
1690242000.0,38.66
1690242060.0,38.66
1690242120.0,38.63
1690242180.0,38.63
1690242240.0,38.63
1690242300.0,38.63
1690242360.0,38.63
1690242420.0,38.63
1690242480.0,38.63
1690242540.0,38.63
1690242600.0,38.63
1690242660.0,38.63
1690242720.0,38.66
1690242780.0,38.66
1690242840.0,38.69
1690242900.0,38.69
1690242960.0,38.69
1690243020.0,38.69
1690243080.0,38.66
1690243140.0,38.63
1690243200.0,38.6
1690243260.0,38.57
1690243320.0,38.54
1690243380.0,38.54
1690243440.0,38.51
1690243500.0,38.51
1690243560.0,38.51
1690243620.0,38.51
1690243680.0,38.47
1690243740.0,38.47
1690243800.0,38.47
1690243860.0,38.44
1690243920.0,38.41
1690243980.0,38.38
1690244040.0,38.32
1690244100.0,38.32
1690244160.0,38.28
1690244220.0,38.25
1690244280.0,38.25
1690244340.0,38.25
1690244400.0,38.25
1690244460.0,38.25
1690244520.0,38.25
1690244580.0,38.25
1690244640.0,38.25
1690244700.0,38.25
1690244760.0,38.25
1690244820.0,38.25
1690244880.0,38.25
1690244940.0,38.28
1690245000.0,38.28
1690245060.0,38.28
1690245120.0,38.32
1690245180.0,38.32
1690245240.0,38.32
1690245300.0,38.32
1690245360.0,38.32
1690245420.0,38.35
1690245480.0,38.35
1690245540.0,38.35
1690245600.0,38.35
1690245660.0,38.35
1690245720.0,38.35
1690245780.0,38.35
1690245840.0,38.35
1690245900.0,38.38
1690245960.0,38.38
1690246020.0,38.41
1690246080.0,38.41
1690246140.0,38.41
1690246200.0,38.41
1690246260.0,38.44
1690246320.0,38.44
1690246380.0,38.44
1690246440.0,38.44
1690246500.0,38.44
1690246560.0,38.47
1690246620.0,38.47
1690246680.0,38.47
1690246740.0,38.51
1690246800.0,38.51
1690246860.0,38.54
1690246920.0,38.54
1690246980.0,38.57
1690247040.0,38.57
1690247100.0,38.57
1690247160.0,38.57
1690247220.0,38.57
1690247280.0,38.57
1690247340.0,38.57
1690247400.0,38.57
1690247460.0,38.6
1690247520.0,38.6
1690247580.0,38.6
1690247640.0,38.6
1690247700.0,38.6
1690247760.0,38.6
1690247820.0,38.6
1690247880.0,38.57
1690247940.0,38.57
1690248000.0,38.57
1690248060.0,38.57
1690248120.0,38.57
1690248180.0,38.57
1690248240.0,38.57
1690248300.0,38.57
1690248360.0,38.57
1690248420.0,38.57
1690248480.0,38.57
1690248540.0,38.57
1690248600.0,38.57
1690248660.0,38.57
1690248720.0,38.57
1690248780.0,38.57
1690248840.0,38.57
1690248900.0,38.57
1690248960.0,38.57
1690249020.0,38.57
1690249080.0,38.6
1690249140.0,38.6
1690249200.0,38.6
1690249260.0,38.6
1690249320.0,38.6
1690249380.0,38.63
1690249440.0,38.63
1690249500.0,38.63
1690249560.0,38.63
1690249620.0,38.63
1690249680.0,38.66
1690249740.0,38.66
1690249800.0,38.66
1690249860.0,38.66
1690249920.0,38.66
1690249980.0,38.69
1690250040.0,38.69
1690250100.0,38.69
1690250160.0,38.66
1690250220.0,38.66
1690250280.0,38.63
1690250340.0,38.63
1690250400.0,38.63
1690250460.0,38.63
1690250520.0,38.63
1690250580.0,38.63
1690250640.0,38.6
1690250700.0,38.63
1690250760.0,38.63
1690250820.0,38.63
1690250880.0,38.63
1690250940.0,38.63
1690251000.0,38.63
1690251060.0,38.63
1690251120.0,38.63
1690251180.0,38.63
1690251240.0,38.63
1690251300.0,38.66
1690251360.0,38.66
1690251420.0,38.69
1690251480.0,38.69
1690251540.0,38.69
1690251600.0,38.69
1690251660.0,38.69
1690251720.0,38.73
1690251780.0,38.73
1690251840.0,38.73
1690251900.0,38.76
1690251960.0,38.76
1690252020.0,38.76
1690252080.0,38.79
1690252140.0,38.79
1690252200.0,38.79
1690252260.0,38.76
1690252320.0,38.76
1690252380.0,38.76
1690252440.0,38.76
1690252500.0,38.76
1690252560.0,38.76
1690252620.0,38.73
1690252680.0,38.73
1690252740.0,38.73
1690252800.0,38.73
1690252860.0,38.73
1690252920.0,38.73
1690252980.0,38.69
1690253040.0,38.69
1690253100.0,38.69
1690253160.0,38.66
1690253220.0,38.66
1690253280.0,38.63
1690253340.0,38.63
1690253400.0,38.63
1690253460.0,38.6
1690253520.0,38.6
1690253580.0,38.6
1690253640.0,38.6
1690253700.0,38.6
1690253760.0,38.57
1690253820.0,38.57
1690253880.0,38.57
1690253940.0,38.54
1690254000.0,38.51
1690254060.0,38.47
1690254120.0,38.44
1690254180.0,38.41
1690254240.0,38.41
1690254300.0,38.38
1690254360.0,38.38
1690254420.0,38.35
1690254480.0,38.35
1690254540.0,38.35
1690254600.0,38.35
1690254660.0,38.32
1690254720.0,38.32
1690254780.0,38.32
1690254840.0,38.32
1690254900.0,38.32
1690254960.0,38.32
1690255020.0,38.32
1690255080.0,38.32
1690255140.0,38.32
1690255200.0,38.32
1690255260.0,38.32
1690255320.0,38.32
1690255380.0,38.32
1690255440.0,38.32
1690255500.0,38.35
1690255560.0,38.35
1690255620.0,38.35
1690255680.0,38.35
1690255740.0,38.35
1690255800.0,38.35
1690255860.0,38.32
1690255920.0,38.32
1690255980.0,38.32
1690256040.0,38.32
1690256100.0,38.28
1690256160.0,38.28
1690256220.0,38.28
1690256280.0,38.28
1690256340.0,38.28
1690256400.0,38.25
1690256460.0,38.28
1690256520.0,38.25
1690256580.0,38.25
1690256640.0,38.22
1690256700.0,38.22
1690256760.0,38.19
1690256820.0,38.22
1690256880.0,38.22
1690256940.0,38.22
1690257000.0,38.22
1690257060.0,38.25
1690257120.0,38.25
1690257180.0,38.25
1690257240.0,38.25
1690257300.0,38.25
1690257360.0,38.28
1690257420.0,38.28
1690257480.0,38.28
1690257540.0,38.32
1690257600.0,38.32
1690257660.0,38.32
1690257720.0,38.32
1690257780.0,38.35
1690257840.0,38.35
1690257900.0,38.35
1690257960.0,38.35
1690258020.0,38.38
1690258080.0,38.38
1690258140.0,38.35
1690258200.0,38.35
1690258260.0,38.35
1690258320.0,38.38
1690258380.0,38.38
1690258440.0,38.38
1690258500.0,38.38
1690258560.0,38.38
1690258620.0,38.38
1690258680.0,38.38
1690258740.0,38.38
1690258800.0,38.41
1690258860.0,38.41
1690258920.0,38.44
1690258980.0,38.44
1690259040.0,38.44
1690259100.0,38.44
1690259160.0,38.44
1690259220.0,38.44
1690259280.0,38.47
1690259340.0,38.47
1690259400.0,38.47
1690259460.0,38.51
1690259520.0,38.51
1690259580.0,38.51
1690259640.0,38.54
1690259700.0,38.54
1690259760.0,38.54
1690259820.0,38.54
1690259880.0,38.54
1690259940.0,38.54
1690260000.0,38.54
1690260060.0,38.54
1690260120.0,38.54
1690260180.0,38.54
1690260240.0,38.54
1690260300.0,38.54
1690260360.0,38.54
1690260420.0,38.57
1690260480.0,38.54
1690260540.0,38.57
1690260600.0,38.57
1690260660.0,38.54
1690260720.0,38.54
1690260780.0,38.54
1690260840.0,38.54
1690260900.0,38.57
1690260960.0,38.54
1690261020.0,38.57
1690261080.0,38.57
1690261140.0,38.57
1690261200.0,38.57
1690261260.0,38.57
1690261320.0,38.6
1690261380.0,38.6
1690261440.0,38.6
1690261500.0,38.6
1690261560.0,38.6
1690261620.0,38.57
1690261680.0,38.57
1690261740.0,38.54
1690261800.0,38.54
1690261860.0,38.54
1690261920.0,38.51
1690261980.0,38.51
1690262040.0,38.51
1690262100.0,38.51
1690262160.0,38.51
1690262220.0,38.51
1690262280.0,38.51
1690262340.0,38.51
1690262400.0,38.51
1690262460.0,38.51
1690262520.0,38.47
1690262580.0,38.47
1690262640.0,38.47
1690262700.0,38.47
1690262760.0,38.47
1690262820.0,38.47
1690262880.0,38.47
1690262940.0,38.47
1690263000.0,38.44
1690263060.0,38.44
1690263120.0,38.44
1690263180.0,38.44
1690263240.0,38.44
1690263300.0,38.44
1690263360.0,38.44
1690263420.0,38.44
1690263480.0,38.44
1690263540.0,38.44
1690263600.0,38.44
1690263660.0,38.47
1690263720.0,38.47
1690263780.0,38.47
1690263840.0,38.47
1690263900.0,38.47
1690263960.0,38.47
1690264020.0,38.47
1690264080.0,38.47
1690264140.0,38.51
1690264200.0,38.51
1690264260.0,38.51
1690264320.0,38.51
1690264380.0,38.51
1690264440.0,38.51
1690264500.0,38.51
1690264560.0,38.51
1690264620.0,38.51
1690264680.0,38.51
1690264740.0,38.51
1690264800.0,38.51
1690264860.0,38.54
1690264920.0,38.54
1690264980.0,38.54
1690265040.0,38.57
1690265100.0,38.57
1690265160.0,38.57
1690265220.0,38.54
1690265280.0,38.57
1690265340.0,38.54
1690265400.0,38.54
1690265460.0,38.57
1690265520.0,38.57
1690265580.0,38.57
1690265640.0,38.57
1690265700.0,38.57
1690265760.0,38.57
1690265820.0,38.57
1690265880.0,38.57
1690265940.0,38.57
1690266000.0,38.57
1690266060.0,38.57
1690266120.0,38.57
1690266180.0,38.57
1690266240.0,38.57
1690266300.0,38.57
1690266360.0,38.57
1690266420.0,38.57
1690266480.0,38.57
1690266540.0,38.54
1690266600.0,38.54
1690266660.0,38.54
1690266720.0,38.54
1690266780.0,38.54
1690266840.0,38.57
1690266900.0,38.57
1690266960.0,38.57
1690267020.0,38.57
1690267080.0,38.57
1690267140.0,38.57
1690267200.0,38.57
1690267260.0,38.57
1690267320.0,38.57
1690267380.0,38.57
1690267440.0,38.57
1690267500.0,38.57
1690267560.0,38.6
1690267620.0,38.6
1690267680.0,38.6
1690267740.0,38.6
1690267800.0,38.6
1690267860.0,38.6
1690267920.0,38.6
1690267980.0,38.57
1690268040.0,38.6
1690268100.0,38.57
1690268160.0,38.57
1690268220.0,38.57
1690268280.0,38.54
1690268340.0,38.54
1690268400.0,38.54
1690268460.0,38.51
1690268520.0,38.51
1690268580.0,38.51
1690268640.0,38.51
1690268700.0,38.51
1690268760.0,38.51
1690268820.0,38.51
1690268880.0,38.51
1690268940.0,38.47
1690269000.0,38.47
1690269060.0,38.47
1690269120.0,38.47
1690269180.0,38.44
1690269240.0,38.44
1690269300.0,38.44
1690269360.0,38.44
1690269420.0,38.44
1690269480.0,38.41
1690269540.0,38.41
1690269600.0,38.41
1690269660.0,38.41
1690269720.0,38.41
1690269780.0,38.41
1690269840.0,38.38
1690269900.0,38.41
1690269960.0,38.41
1690270020.0,38.41
1690270080.0,38.44
1690270140.0,38.44
1690270200.0,38.44
1690270260.0,38.44
1690270320.0,38.44
1690270380.0,38.44
1690270440.0,38.44
1690270500.0,38.44
1690270560.0,38.44
1690270620.0,38.44
1690270680.0,38.47
1690270740.0,38.47
1690270800.0,38.44
1690270860.0,38.44
1690270920.0,38.47
1690270980.0,38.47
1690271040.0,38.47
1690271100.0,38.47
1690271160.0,38.47
1690271220.0,38.47
1690271280.0,38.44
1690271340.0,38.44
1690271400.0,38.44
1690271460.0,38.41
1690271520.0,38.41
1690271580.0,38.41
1690271640.0,38.41
1690271700.0,38.41
1690271760.0,38.41
1690271820.0,38.41
1690271880.0,38.41
1690271940.0,38.41
1690272000.0,38.38
1690272060.0,38.38
1690272120.0,38.41
1690272180.0,38.44
1690272240.0,38.44
1690272300.0,38.44
1690272360.0,38.47
1690272420.0,38.47
1690272480.0,38.47
1690272540.0,38.47
1690272600.0,38.47
1690272660.0,38.47
1690272720.0,38.47
1690272780.0,38.47
1690272840.0,38.47
1690272900.0,38.44
1690272960.0,38.44
1690273020.0,38.41
1690273080.0,38.41
1690273140.0,38.44
1690273200.0,38.44
1690273260.0,38.41
1690273320.0,38.41
1690273380.0,38.41
1690273440.0,38.41
1690273500.0,38.41
1690273560.0,38.38
1690273620.0,38.38
1690273680.0,38.38
1690273740.0,38.38
1690273800.0,38.38
1690273860.0,38.38
1690273920.0,38.35
1690273980.0,38.35
1690274040.0,38.35
1690274100.0,38.35
1690274160.0,38.32
1690274220.0,38.32
1690274280.0,38.32
1690274340.0,38.28
1690274400.0,38.28
1690274460.0,38.28
1690274520.0,38.25
1690274580.0,38.25
1690274640.0,38.22
1690274700.0,38.22
1690274760.0,38.19
1690274820.0,38.19
1690274880.0,38.19
1690274940.0,38.19
1690275000.0,38.19
1690275060.0,38.19
1690275120.0,38.19
1690275180.0,38.16
1690275240.0,38.16
1690275300.0,38.16
1690275360.0,38.16
1690275420.0,38.16
1690275480.0,38.16
1690275540.0,38.16
1690275600.0,38.13
1690275660.0,38.13
1690275720.0,38.13
1690275780.0,38.13
1690275840.0,38.13
1690275900.0,38.13
1690275960.0,38.16
1690276020.0,38.19
1690276080.0,38.19
1690276140.0,38.19
1690276200.0,38.22
1690276260.0,38.19
1690276320.0,38.19
1690276380.0,38.22
1690276440.0,38.25
1690276500.0,38.25
1690276560.0,38.25
1690276620.0,38.25
1690276680.0,38.25
1690276740.0,38.25
1690276800.0,38.25
1690276860.0,38.25
1690276920.0,38.22
1690276980.0,38.22
1690277040.0,38.19
1690277100.0,38.19
1690277160.0,38.19
1690277220.0,38.19
1690277280.0,38.19
1690277340.0,38.19
1690277400.0,38.22
1690277460.0,38.22
1690277520.0,38.25
1690277580.0,38.25
1690277640.0,38.25
1690277700.0,38.25
1690277760.0,38.25
1690277820.0,38.25
1690277880.0,38.25
1690277940.0,38.25
1690278000.0,38.25
1690278060.0,38.25
1690278120.0,38.25
1690278180.0,38.25
1690278240.0,38.25
1690278300.0,38.25
1690278360.0,38.25
1690278420.0,38.25
1690278480.0,38.25
1690278540.0,38.25
1690278600.0,38.25
1690278660.0,38.25
1690278720.0,38.25
1690278780.0,38.25
1690278840.0,38.25
1690278900.0,38.25
1690278960.0,38.28
1690279020.0,38.28
1690279080.0,38.32
1690279140.0,38.35
1690279200.0,38.35
1690279260.0,38.38
1690279320.0,38.38
1690279380.0,38.38
1690279440.0,38.38
1690279500.0,38.38
1690279560.0,38.38
1690279620.0,38.38
1690279680.0,38.38
1690279740.0,38.35
1690279800.0,38.35
1690279860.0,38.35
1690279920.0,38.35
1690279980.0,38.35
1690280040.0,38.32
1690280100.0,38.32
1690280160.0,38.32
1690280220.0,38.32
1690280280.0,38.32
1690280340.0,38.32
1690280400.0,38.32
1690280460.0,38.32
1690280520.0,38.32
1690280580.0,38.32
1690280640.0,38.32
1690280700.0,38.32
1690280760.0,38.32
1690280820.0,38.32
1690280880.0,38.32
1690280940.0,38.32
1690281000.0,38.32
1690281060.0,38.35
1690281120.0,38.38
1690281180.0,38.38
1690281240.0,38.35
1690281300.0,38.35
1690281360.0,38.35
1690281420.0,38.35
1690281480.0,38.38
1690281540.0,38.38
1690281600.0,38.38
1690281660.0,38.35
1690281720.0,38.35
1690281780.0,38.32
1690281840.0,38.32
1690281900.0,38.28
1690281960.0,38.28
1690282020.0,38.28
1690282080.0,38.28
1690282140.0,38.28
1690282200.0,38.28
1690282260.0,38.32
1690282320.0,38.32
1690282380.0,38.32
1690282440.0,38.32
1690282500.0,38.32
1690282560.0,38.32
1690282620.0,38.32
1690282680.0,38.32
1690282740.0,38.32
1690282800.0,38.32
1690282860.0,38.32
1690282920.0,38.32
1690282980.0,38.32
1690283040.0,38.32
1690283100.0,38.32
1690283160.0,38.32
1690283220.0,38.32
1690283280.0,38.32
1690283340.0,38.35
1690283400.0,38.35
1690283460.0,38.35
1690283520.0,38.35
1690283580.0,38.35
1690283640.0,38.35
1690283700.0,38.38
1690283760.0,38.38
1690283820.0,38.38
1690283880.0,38.38
1690283940.0,38.38
1690284000.0,38.38
1690284060.0,38.38
1690284120.0,38.38
1690284180.0,38.38
1690284240.0,38.38
1690284300.0,38.38
1690284360.0,38.38
1690284420.0,38.38
1690284480.0,38.38
1690284540.0,38.41
1690284600.0,38.41
1690284660.0,38.44
1690284720.0,38.44
1690284780.0,38.47
1690284840.0,38.47
1690284900.0,38.47
1690284960.0,38.51
1690285020.0,38.51
1690285080.0,38.51
1690285140.0,38.51
1690285200.0,38.51
1690285260.0,38.51
1690285320.0,38.51
1690285380.0,38.51
1690285440.0,38.51
1690285500.0,38.47
1690285560.0,38.47
1690285620.0,38.47
1690285680.0,38.47
1690285740.0,38.47
1690285800.0,38.47
1690285860.0,38.47
1690285920.0,38.47
1690285980.0,38.51
1690286040.0,38.51
1690286100.0,38.51
1690286160.0,38.51
1690286220.0,38.51
1690286280.0,38.51
1690286340.0,38.51
1690286400.0,38.51
1690286460.0,38.51
1690286520.0,38.51
1690286580.0,38.51
1690286640.0,38.51
1690286700.0,38.51
1690286760.0,38.51
1690286820.0,38.51
1690286880.0,38.51
1690286940.0,38.51
1690287000.0,38.51
1690287060.0,38.51
1690287120.0,38.51
1690287180.0,38.47
1690287240.0,38.51
1690287300.0,38.47
1690287360.0,38.51
1690287420.0,38.51
1690287480.0,38.51
1690287540.0,38.54
1690287600.0,38.54
1690287660.0,38.51
1690287720.0,38.51
1690287780.0,38.51
1690287840.0,38.51
1690287900.0,38.51
1690287960.0,38.51
1690288020.0,38.51
1690288080.0,38.54
1690288140.0,38.54
1690288200.0,38.57
1690288260.0,38.57
1690288320.0,38.57
1690288380.0,38.57
1690288440.0,38.57
1690288500.0,38.57
1690288560.0,38.57
1690288620.0,38.57
1690288680.0,38.57
1690288740.0,38.57
1690288800.0,38.57
1690288860.0,38.57
1690288920.0,38.57
1690288980.0,38.57
1690289040.0,38.57
1690289100.0,38.57
1690289160.0,38.57
1690289220.0,38.57
1690289280.0,38.6
1690289340.0,38.6
1690289400.0,38.6
1690289460.0,38.6
1690289520.0,38.6
1690289580.0,38.63
1690289640.0,38.63
1690289700.0,38.63
1690289760.0,38.63
1690289820.0,38.63
1690289880.0,38.63
1690289940.0,38.63
1690290000.0,38.63
1690290060.0,38.63
1690290120.0,38.63
1690290180.0,38.63
1690290240.0,38.63
1690290300.0,38.66
1690290360.0,38.66
1690290420.0,38.66
1690290480.0,38.66
1690290540.0,38.66
1690290600.0,38.66
1690290660.0,38.66
1690290720.0,38.63
1690290780.0,38.63
1690290840.0,38.63
1690290900.0,38.63
1690290960.0,38.63
1690291020.0,38.63
1690291080.0,38.63
1690291140.0,38.63
1690291200.0,38.6
1690291260.0,38.57
1690291320.0,38.54
1690291380.0,38.51
1690291440.0,38.51
1690291500.0,38.51
1690291560.0,38.47
1690291620.0,38.47
1690291680.0,38.41
1690291740.0,38.41
1690291800.0,38.41
1690291860.0,38.41
1690291920.0,38.41
1690291980.0,38.41
1690292040.0,38.41
1690292100.0,38.38
1690292160.0,38.38
1690292220.0,38.38
1690292280.0,38.38
1690292340.0,38.38
1690292400.0,38.38
1690292460.0,38.38
1690292520.0,38.38
1690292580.0,38.38
1690292640.0,38.38
1690292700.0,38.35
1690292760.0,38.35
1690292820.0,38.35
1690292880.0,38.35
1690292940.0,38.35
1690293000.0,38.35
1690293060.0,38.35
1690293120.0,38.35
1690293180.0,38.35
1690293240.0,38.35
1690293300.0,38.38
1690293360.0,38.38
1690293420.0,38.38
1690293480.0,38.38
1690293540.0,38.38
1690293600.0,38.35
1690293660.0,38.35
1690293720.0,38.35
1690293780.0,38.35
1690293840.0,38.38
1690293900.0,38.38
1690293960.0,38.38
1690294020.0,38.38
1690294080.0,38.38
1690294140.0,38.38
1690294200.0,38.38
1690294260.0,38.38
1690294320.0,38.38
1690294380.0,38.38
1690294440.0,38.38
1690294500.0,38.38
1690294560.0,38.41
1690294620.0,38.41
1690294680.0,38.41
1690294740.0,38.41
1690294800.0,38.41
1690294860.0,38.41
1690294920.0,38.41
1690294980.0,38.41
1690295040.0,38.41
1690295100.0,38.41
1690295160.0,38.41
1690295220.0,38.41
1690295280.0,38.41
1690295340.0,38.41
1690295400.0,38.41
1690295460.0,38.41
1690295520.0,38.41
1690295580.0,38.41
1690295640.0,38.41
1690295700.0,38.41
1690295760.0,38.41
1690295820.0,38.41
1690295880.0,38.41
1690295940.0,38.41
1690296000.0,38.41
1690296060.0,38.41
1690296120.0,38.41
1690296180.0,38.44
1690296240.0,38.41
1690296300.0,38.41
1690296360.0,38.41
1690296420.0,38.41
1690296480.0,38.41
1690296540.0,38.41
1690296600.0,38.41
1690296660.0,38.41
1690296720.0,38.38
1690296780.0,38.38
1690296840.0,38.38
1690296900.0,38.38
1690296960.0,38.41
1690297020.0,38.38
1690297080.0,38.38
1690297140.0,38.38
1690297200.0,38.38
1690297260.0,38.38
1690297320.0,38.35
1690297380.0,38.35
1690297440.0,38.35
1690297500.0,38.35
1690297560.0,38.32
1690297620.0,38.32
1690297680.0,38.32
1690297740.0,38.32
1690297800.0,38.32
1690297860.0,38.32
1690297920.0,38.32
1690297980.0,38.32
1690298040.0,38.32
1690298100.0,38.32
1690298160.0,38.28
1690298220.0,38.28
1690298280.0,38.28
1690298340.0,38.28
1690298400.0,38.28
1690298460.0,38.28
1690298520.0,38.32
1690298580.0,38.32
1690298640.0,38.28
1690298700.0,38.25
1690298760.0,38.25
1690298820.0,38.25
1690298880.0,38.25
1690298940.0,38.25
1690299000.0,38.25
1690299060.0,38.22
1690299120.0,38.22
1690299180.0,38.22
1690299240.0,38.22
1690299300.0,38.22
1690299360.0,38.22
1690299420.0,38.19
1690299480.0,38.19
1690299540.0,38.19
1690299600.0,38.22
1690299660.0,38.22
1690299720.0,38.22
1690299780.0,38.22
1690299840.0,38.22
1690299900.0,38.22
1690299960.0,38.22
1690300020.0,38.22
1690300080.0,38.22
1690300140.0,38.22
1690300200.0,38.22
1690300260.0,38.22
1690300320.0,38.22
1690300380.0,38.22
1690300440.0,38.22
1690300500.0,38.25
1690300560.0,38.25
1690300620.0,38.25
1690300680.0,38.25
1690300740.0,38.25
1690300800.0,38.25
1690300860.0,38.25
1690300920.0,38.22
1690300980.0,38.22
1690301040.0,38.22
1690301100.0,38.22
1690301160.0,38.22
1690301220.0,38.25
1690301280.0,38.28
1690301340.0,38.28
1690301400.0,38.28
1690301460.0,38.28
1690301520.0,38.28
1690301580.0,38.28
1690301640.0,38.28
1690301700.0,38.28
1690301760.0,38.28
1690301820.0,38.28
1690301880.0,38.32
1690301940.0,38.32
1690302000.0,38.32
1690302060.0,38.32
1690302120.0,38.32
1690302180.0,38.32
1690302240.0,38.32
1690302300.0,38.35
1690302360.0,38.35
1690302420.0,38.38
1690302480.0,38.38
1690302540.0,38.38
1690302600.0,38.38
1690302660.0,38.38
1690302720.0,38.41
1690302780.0,38.41
1690302840.0,38.44
1690302900.0,38.44
1690302960.0,38.44
1690303020.0,38.44
1690303080.0,38.41
1690303140.0,38.41
1690303200.0,38.41
1690303260.0,38.41
1690303320.0,38.41
1690303380.0,38.41
1690303440.0,38.41
1690303500.0,38.41
1690303560.0,38.41
1690303620.0,38.41
1690303680.0,38.41
1690303740.0,38.41
1690303800.0,38.41
1690303860.0,38.41
1690303920.0,38.41
1690303980.0,38.41
1690304040.0,38.38
1690304100.0,38.38
1690304160.0,38.38
1690304220.0,38.35
1690304280.0,38.35
1690304340.0,38.35
1690304400.0,38.35
1690304460.0,38.32
1690304520.0,38.32
1690304580.0,38.32
1690304640.0,38.32
1690304700.0,38.35
1690304760.0,38.35
1690304820.0,38.35
1690304880.0,38.35
1690304940.0,38.35
1690305000.0,38.35
1690305060.0,38.35
1690305120.0,38.35
